filename,width,height,focal_35mm,principal_u,principal_v,distortion_model,distortion_coeffs,R0,R1,R2,R3,R4,R5,R6,R7,R8,X,Y,Z
The_Tree-603.jpg,5464,3640,26.3607611900295,0,0,perspective,0 0 0 0 0 0,-0.529140313271805,-0.848534341597685,0,0.250078580352101,-0.155947322180177,-0.955584185906145,0.810845998029031,-0.50563811548796,0.294718278439071,-7.59370785150508,6.11084818397157,5.35650331727746
The_Tree-604.jpg,5464,3640,26.381974248927,0,3.83494139725472e-17,perspective,0 0 0 0 0 0,-0.75227214219534,-0.658849364297549,0.00203451260740994,0.194013675073027,-0.224473138273064,-0.9549714676777,0.629639037831591,-0.718003708457385,0.296690675080883,-5.46710506342843,8.51927334423294,5.37192054706754
The_Tree-605.jpg,5464,3640,26.6845553541501,7.70627606992822e-17,0,perspective,0 0 0 0 0 0,0.618214936346292,-0.786003303682704,-0.00301646783913956,0.213282340311465,0.171444137720355,-0.961830312972402,0.75651895930612,0.593974506389962,0.273629950789724,-7.71277711313166,-6.0964184162387,5.44628974483726
The_Tree-606.jpg,5464,3640,26.3490896820406,0,0,perspective,0 0 0 0 0 0,0.194305671384022,0.980868592566324,-0.0119209976496339,0.211625229308815,-0.0537822563409229,-0.975869986843981,-0.957841358674805,0.187094289116043,-0.218026738250534,20.6221535398431,-2.29591437392825,14.7485905872933
The_Tree-607.jpg,5464,3640,26.2762489981298,-7.64409734218296e-17,-3.82204867109148e-17,perspective,0 0 0 0 0 0,0.984362273993193,0.176144907173556,0.00197109506867576,-0.0394761366450584,0.231484397230032,-0.972037349320812,-0.1716757064192,0.956759084365478,0.234818028076212,3.24053404664466,-11.2278413871926,5.56149881319727
The_Tree-608.jpg,5464,3640,26.2762489981298,-7.64409734218296e-17,3.82204867109148e-17,perspective,0 0 0 0 0 0,0.984303321681542,0.17648446021817,0.000454123532903416,-0.0473843547750299,0.266752760002188,-0.962599443150561,-0.170004981836521,0.947468310991305,0.27092823001313,3.18088747790078,-10.7044950642319,5.56188309204931
The_Tree-609.jpg,5464,3640,26.2341957855428,0,0,perspective,0 0 0 0 0 0,0.998925500869083,-0.0462111032311583,0.00351818868324028,0.0158624801839641,0.269588139754442,-0.962845063666088,0.0435456706902649,0.961866294680243,0.270031490241853,-0.218367992533631,-11.1507007160885,5.56431993781989
The_Tree-61.jpg,5464,3640,26.2202079445481,0,0,perspective,0 0 0 0 0 0,-0.545268379025984,-0.838237151513444,-0.00639317268680451,0.101131014452694,-0.058210310996481,-0.993168705512544,0.832138758110776,-0.542190038193547,0.116512015404141,-11.5402680790153,8.1232335939878,4.71910580424577
The_Tree-610.jpg,5464,3640,26.2856530981301,0,0,perspective,0 0 0 0 0 0,0.991911017782866,0.126934730194336,0.000327217740203167,-0.0339943078493484,0.268124952978109,-0.962784190057321,-0.122298486641503,0.954985122324415,0.270271153296499,1.69234351100469,-11.071646795362,5.56591828944883
The_Tree-611.jpg,5464,3640,26.3094138840591,0,0,perspective,0 0 0 0 0 0,-0.352957130122562,0.935580343132308,-0.0105207338184528,0.631439791537872,0.229889291608181,-0.740563773936113,-0.690438305685783,-0.268030474290373,-0.671903721446327,10.4153840413694,6.11300964202954,22.7782848366997
The_Tree-612.jpg,5464,3640,26.3117572958631,0,0,perspective,0 0 0 0 0 0,-0.245492612535173,0.969344905101537,-0.0101898059033765,0.6604936036061,0.159561606146812,-0.733681329624298,-0.709564357043167,-0.186843647998916,-0.679417305061016,11.2361443498406,4.04442241334171,22.7503269055106
The_Tree-613.jpg,5464,3640,26.3325301204819,0,3.82719534494584e-17,perspective,0 0 0 0 0 0,-0.956583139744604,-0.291089202143697,-0.0146892188935155,-0.185542344027523,0.647051596530534,-0.739525706111734,0.224772630293655,-0.704692349768772,-0.67296802067278,-3.58966676679914,12.6595915095626,22.9123908080169
The_Tree-614.jpg,5464,3640,26.3856539613575,0,0,perspective,0 0 0 0 0 0,-0.778156467073945,-0.627862157127427,-0.016174807519441,-0.41274255192891,0.530614895754853,-0.74033196488486,0.473409018268778,-0.569418074924182,-0.67204684164977,-7.55829484287586,9.97461563188277,22.7882908507106
The_Tree-615.jpg,5464,3640,26.3536977491961,0,-3.8239770508448e-17,perspective,0 0 0 0 0 0,0.0484090603428058,-0.998710686938288,-0.0152815794988257,-0.687134042836882,-0.0221947751190303,-0.726191571923041,0.724916112423616,0.0456547451276208,-0.687322540148338,-10.3319964124061,0.411665252689397,22.6778906886111
The_Tree-616.jpg,5464,3640,26.4174053182917,0,3.8317100681367e-17,perspective,0 0 0 0 0 0,0.599025402658589,-0.800580619301305,-0.0154673517078585,-0.562008530790082,-0.406600344010851,-0.720293392701496,0.570363899882249,0.440166823203882,-0.693497072424761,-7.90468998770333,-5.37947062718817,22.4785566759278
The_Tree-617.jpg,5464,3640,26.3690050609927,0,-3.82719534494584e-17,perspective,0 0 0 0 0 0,-0.110395973154786,-0.993774644907345,-0.0149894713211935,-0.680734047520438,0.0865926276705375,-0.727394578876936,0.724164267040048,-0.0700975889199672,-0.686055713750682,,,
The_Tree-618.jpg,5464,3640,26.3274357887461,-7.65052743752463e-17,3.82526371876232e-17,perspective,0 0 0 0 0 0,-0.991672009840052,-0.128104698316417,-0.0132593804173169,-0.0765625183174594,0.669182982704559,-0.739142960764369,0.103560637737897,-0.73197221390425,-0.673418051720795,-1.84748141347038,13.0569361381458,22.8983319181578
The_Tree-619.jpg,5464,3640,26.2992710319676,0,0,perspective,0 0 0 0 0 0,-0.970695832836137,0.240023208980674,-0.0117668715119414,0.169737507278016,0.650140468107571,-0.740612280719078,-0.170114016875753,-0.720906534080174,-0.671829584331404,2.51776678415712,12.7938322902718,22.9165664093657
The_Tree-62.jpg,5464,3640,26.2132196162047,0,3.81883902323198e-17,perspective,0 0 0 0 0 0,-0.51385372190587,-0.857845818064468,-0.0074097849353505,0.104744928168856,-0.0541653098578347,-0.993022970142638,0.851459248881816,-0.511044686536616,0.117688044661749,-11.9759915972431,7.32848221534682,4.66411295437261
The_Tree-620.jpg,5464,3640,26.2993777347042,0,0,perspective,0 0 0 0 0 0,-0.999326625172354,0.0351245461681913,-0.0106095465554645,0.0314653791536233,0.671634397267527,-0.740214270547255,-0.0188739539141299,-0.740049662295419,-0.672287342733807,1.10460517666102,13.0409979752607,22.8873723579817
The_Tree-621.jpg,5464,3640,26.4174053182917,7.66729642364633e-17,0,perspective,0 0 0 0 0 0,-0.40955433561004,0.912213697953931,-0.0114636577161473,0.202516546849239,0.0786566607752497,-0.976114838514377,-0.889523633432681,-0.402093644541792,-0.216952544543317,18.9934986282251,8.12713038205886,14.7597783855413
The_Tree-622.jpg,5464,3640,26.5099730458221,0,0,perspective,0 0 0 0 0 0,0.345088889638262,0.938437041289728,-0.0157980310043264,0.645733022226147,-0.249601597314023,-0.721614791024252,-0.6811332632128,0.23881993667546,-0.692114524910012,10.3920435854557,-3.46068864010034,22.8289416387261
The_Tree-623.jpg,5464,3640,26.5253293246061,0,0,perspective,0 0 0 0 0 0,0.250512370351112,0.967978626004386,-0.0161533866334054,0.66752051270122,-0.184790782923791,-0.721296562912588,-0.701184652872671,0.169910994773951,-0.692437965763547,11.1552489347294,-1.39317199452154,22.7840706355981
